Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A13004_001,SE_A13004_002,SE_A13004_003,SE_A13004_004,SE_A13004_005,SE_A13004_006,SE_A13004_007
"06037232401","Census Tract 2324.01, Los Angeles County, California","ACSSF","ca","140","00","0005017",,,,,"06","037",,,"232401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232401","Census Tract 2324.01",,,,3667,281,58,222,239,815,2052
"06037232402","Census Tract 2324.02, Los Angeles County, California","ACSSF","ca","140","00","0005018",,,,,"06","037",,,"232402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232402","Census Tract 2324.02",,,,3020,223,131,201,646,104,1715
"06037232500","Census Tract 2325, Los Angeles County, California","ACSSF","ca","140","00","0005019",,,,,"06","037",,,"232500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232500","Census Tract 2325",,,,4888,250,386,54,971,715,2512
"06037232601","Census Tract 2326.01, Los Angeles County, California","ACSSF","ca","140","00","0005020",,,,,"06","037",,,"232601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232601","Census Tract 2326.01",,,,1935,342,2,99,190,255,1047
"06037232602","Census Tract 2326.02, Los Angeles County, California","ACSSF","ca","140","00","0005021",,,,,"06","037",,,"232602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232602","Census Tract 2326.02",,,,5251,407,0,815,593,222,3214
"06037232701","Census Tract 2327.01, Los Angeles County, California","ACSSF","ca","140","00","0005022",,,,,"06","037",,,"232701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232701","Census Tract 2327.01",,,,2516,318,150,300,434,32,1282
"06037232702","Census Tract 2327.02, Los Angeles County, California","ACSSF","ca","140","00","0005023",,,,,"06","037",,,"232702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232702","Census Tract 2327.02",,,,4332,303,378,426,401,316,2508
"06037232800","Census Tract 2328, Los Angeles County, California","ACSSF","ca","140","00","0005024",,,,,"06","037",,,"232800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037232800","Census Tract 2328",,,,4382,321,383,448,923,322,1985
"06037234001","Census Tract 2340.01, Los Angeles County, California","ACSSF","ca","140","00","0005025",,,,,"06","037",,,"234001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234001","Census Tract 2340.01",,,,2337,179,46,84,66,144,1818
"06037234002","Census Tract 2340.02, Los Angeles County, California","ACSSF","ca","140","00","0005026",,,,,"06","037",,,"234002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234002","Census Tract 2340.02",,,,3064,591,165,130,75,637,1466
"06037234200","Census Tract 2342, Los Angeles County, California","ACSSF","ca","140","00","0005027",,,,,"06","037",,,"234200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234200","Census Tract 2342",,,,2487,78,12,88,167,210,1932
"06037234301","Census Tract 2343.01, Los Angeles County, California","ACSSF","ca","140","00","0005028",,,,,"06","037",,,"234301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234301","Census Tract 2343.01",,,,1749,110,0,67,150,78,1344
"06037234302","Census Tract 2343.02, Los Angeles County, California","ACSSF","ca","140","00","0005029",,,,,"06","037",,,"234302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234302","Census Tract 2343.02",,,,2152,363,26,132,125,142,1364
"06037234501","Census Tract 2345.01, Los Angeles County, California","ACSSF","ca","140","00","0005030",,,,,"06","037",,,"234501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234501","Census Tract 2345.01",,,,2923,60,137,18,428,168,2112
"06037234502","Census Tract 2345.02, Los Angeles County, California","ACSSF","ca","140","00","0005031",,,,,"06","037",,,"234502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234502","Census Tract 2345.02",,,,2642,220,12,448,374,531,1057
"06037234600","Census Tract 2346, Los Angeles County, California","ACSSF","ca","140","00","0005032",,,,,"06","037",,,"234600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234600","Census Tract 2346",,,,4868,572,139,73,218,389,3477
"06037234700","Census Tract 2347, Los Angeles County, California","ACSSF","ca","140","00","0005033",,,,,"06","037",,,"234700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234700","Census Tract 2347",,,,3709,273,103,417,161,167,2588
"06037234800","Census Tract 2348, Los Angeles County, California","ACSSF","ca","140","00","0005034",,,,,"06","037",,,"234800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234800","Census Tract 2348",,,,3489,116,19,135,407,517,2295
"06037234901","Census Tract 2349.01, Los Angeles County, California","ACSSF","ca","140","00","0005035",,,,,"06","037",,,"234901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234901","Census Tract 2349.01",,,,3109,661,153,365,515,254,1161
"06037234902","Census Tract 2349.02, Los Angeles County, California","ACSSF","ca","140","00","0005036",,,,,"06","037",,,"234902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037234902","Census Tract 2349.02",,,,4160,645,207,175,1040,484,1609
"06037235100","Census Tract 2351, Los Angeles County, California","ACSSF","ca","140","00","0005037",,,,,"06","037",,,"235100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037235100","Census Tract 2351",,,,4151,355,27,41,190,171,3367
"06037235201","Census Tract 2352.01, Los Angeles County, California","ACSSF","ca","140","00","0005038",,,,,"06","037",,,"235201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037235201","Census Tract 2352.01",,,,2711,309,19,147,498,220,1518
"06037235202","Census Tract 2352.02, Los Angeles County, California","ACSSF","ca","140","00","0005039",,,,,"06","037",,,"235202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037235202","Census Tract 2352.02",,,,3945,413,201,333,432,364,2202
"06037236001","Census Tract 2360.01, Los Angeles County, California","ACSSF","ca","140","00","0005040",,,,,"06","037",,,"236001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236001","Census Tract 2360.01",,,,4150,185,51,27,60,252,3575
"06037236101","Census Tract 2361.01, Los Angeles County, California","ACSSF","ca","140","00","0005041",,,,,"06","037",,,"236101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236101","Census Tract 2361.01",,,,2722,296,141,161,195,121,1808
"06037236102","Census Tract 2361.02, Los Angeles County, California","ACSSF","ca","140","00","0005042",,,,,"06","037",,,"236102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236102","Census Tract 2361.02",,,,3607,473,0,337,34,998,1765
"06037236203","Census Tract 2362.03, Los Angeles County, California","ACSSF","ca","140","00","0005043",,,,,"06","037",,,"236203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236203","Census Tract 2362.03",,,,3542,450,481,439,666,351,1155
"06037236204","Census Tract 2362.04, Los Angeles County, California","ACSSF","ca","140","00","0005044",,,,,"06","037",,,"236204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236204","Census Tract 2362.04",,,,3095,404,210,466,435,114,1466
"06037236205","Census Tract 2362.05, Los Angeles County, California","ACSSF","ca","140","00","0005045",,,,,"06","037",,,"236205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236205","Census Tract 2362.05",,,,2846,618,180,102,678,560,708
"06037236206","Census Tract 2362.06, Los Angeles County, California","ACSSF","ca","140","00","0005046",,,,,"06","037",,,"236206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236206","Census Tract 2362.06",,,,2654,173,381,260,276,468,1096
"06037236400","Census Tract 2364, Los Angeles County, California","ACSSF","ca","140","00","0005047",,,,,"06","037",,,"236400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037236400","Census Tract 2364",,,,4346,190,5,77,343,163,3568
"06037237101","Census Tract 2371.01, Los Angeles County, California","ACSSF","ca","140","00","0005048",,,,,"06","037",,,"237101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237101","Census Tract 2371.01",,,,4054,504,157,168,857,371,1997
"06037237102","Census Tract 2371.02, Los Angeles County, California","ACSSF","ca","140","00","0005049",,,,,"06","037",,,"237102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237102","Census Tract 2371.02",,,,4038,365,417,335,675,723,1523
"06037237201","Census Tract 2372.01, Los Angeles County, California","ACSSF","ca","140","00","0005050",,,,,"06","037",,,"237201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237201","Census Tract 2372.01",,,,4071,376,122,402,806,518,1847
"06037237202","Census Tract 2372.02, Los Angeles County, California","ACSSF","ca","140","00","0005051",,,,,"06","037",,,"237202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237202","Census Tract 2372.02",,,,4647,791,300,130,495,706,2225
"06037237300","Census Tract 2373, Los Angeles County, California","ACSSF","ca","140","00","0005052",,,,,"06","037",,,"237300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237300","Census Tract 2373",,,,5589,233,238,188,557,238,4135
"06037237401","Census Tract 2374.01, Los Angeles County, California","ACSSF","ca","140","00","0005053",,,,,"06","037",,,"237401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237401","Census Tract 2374.01",,,,4105,459,446,349,137,440,2274
"06037237402","Census Tract 2374.02, Los Angeles County, California","ACSSF","ca","140","00","0005054",,,,,"06","037",,,"237402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237402","Census Tract 2374.02",,,,3639,128,17,181,518,281,2514
"06037237500","Census Tract 2375, Los Angeles County, California","ACSSF","ca","140","00","0005055",,,,,"06","037",,,"237500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237500","Census Tract 2375",,,,2951,494,312,311,367,500,967
"06037237600","Census Tract 2376, Los Angeles County, California","ACSSF","ca","140","00","0005056",,,,,"06","037",,,"237600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237600","Census Tract 2376",,,,4021,391,205,412,811,288,1914
"06037237710","Census Tract 2377.10, Los Angeles County, California","ACSSF","ca","140","00","0005057",,,,,"06","037",,,"237710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237710","Census Tract 2377.10",,,,4749,205,193,1501,364,1007,1479
"06037237720","Census Tract 2377.20, Los Angeles County, California","ACSSF","ca","140","00","0005058",,,,,"06","037",,,"237720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237720","Census Tract 2377.20",,,,3652,293,353,752,779,323,1152
"06037237800","Census Tract 2378, Los Angeles County, California","ACSSF","ca","140","00","0005059",,,,,"06","037",,,"237800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237800","Census Tract 2378",,,,3980,409,233,134,469,284,2451
"06037237900","Census Tract 2379, Los Angeles County, California","ACSSF","ca","140","00","0005060",,,,,"06","037",,,"237900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037237900","Census Tract 2379",,,,4473,760,254,151,124,364,2820
"06037238000","Census Tract 2380, Los Angeles County, California","ACSSF","ca","140","00","0005061",,,,,"06","037",,,"238000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037238000","Census Tract 2380",,,,6159,507,57,33,147,106,5309
"06037238100","Census Tract 2381, Los Angeles County, California","ACSSF","ca","140","00","0005062",,,,,"06","037",,,"238100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037238100","Census Tract 2381",,,,5330,456,329,237,577,822,2909
"06037238200","Census Tract 2382, Los Angeles County, California","ACSSF","ca","140","00","0005063",,,,,"06","037",,,"238200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037238200","Census Tract 2382",,,,5298,480,596,102,306,746,3068
"06037238310","Census Tract 2383.10, Los Angeles County, California","ACSSF","ca","140","00","0005064",,,,,"06","037",,,"238310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037238310","Census Tract 2383.10",,,,5189,824,234,378,589,536,2628
"06037238320","Census Tract 2383.20, Los Angeles County, California","ACSSF","ca","140","00","0005065",,,,,"06","037",,,"238320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037238320","Census Tract 2383.20",,,,3371,628,147,468,434,394,1300
"06037238400","Census Tract 2384, Los Angeles County, California","ACSSF","ca","140","00","0005066",,,,,"06","037",,,"238400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037238400","Census Tract 2384",,,,4306,121,118,211,158,217,3481
"06037239201","Census Tract 2392.01, Los Angeles County, California","ACSSF","ca","140","00","0005067",,,,,"06","037",,,"239201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239201","Census Tract 2392.01",,,,3656,198,311,217,328,706,1896
"06037239202","Census Tract 2392.02, Los Angeles County, California","ACSSF","ca","140","00","0005068",,,,,"06","037",,,"239202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239202","Census Tract 2392.02",,,,6560,440,133,565,1972,692,2758
"06037239310","Census Tract 2393.10, Los Angeles County, California","ACSSF","ca","140","00","0005069",,,,,"06","037",,,"239310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239310","Census Tract 2393.10",,,,4200,521,237,135,452,744,2111
"06037239320","Census Tract 2393.20, Los Angeles County, California","ACSSF","ca","140","00","0005070",,,,,"06","037",,,"239320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239320","Census Tract 2393.20",,,,3194,305,63,346,721,490,1269
"06037239330","Census Tract 2393.30, Los Angeles County, California","ACSSF","ca","140","00","0005071",,,,,"06","037",,,"239330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239330","Census Tract 2393.30",,,,3100,187,263,197,164,365,1924
"06037239501","Census Tract 2395.01, Los Angeles County, California","ACSSF","ca","140","00","0005072",,,,,"06","037",,,"239501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239501","Census Tract 2395.01",,,,3632,361,58,296,462,460,1995
"06037239502","Census Tract 2395.02, Los Angeles County, California","ACSSF","ca","140","00","0005073",,,,,"06","037",,,"239502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239502","Census Tract 2395.02",,,,3911,189,292,287,857,598,1688
"06037239601","Census Tract 2396.01, Los Angeles County, California","ACSSF","ca","140","00","0005074",,,,,"06","037",,,"239601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239601","Census Tract 2396.01",,,,3658,285,165,221,720,551,1716
"06037239602","Census Tract 2396.02, Los Angeles County, California","ACSSF","ca","140","00","0005075",,,,,"06","037",,,"239602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239602","Census Tract 2396.02",,,,4022,551,395,387,776,580,1333
"06037239701","Census Tract 2397.01, Los Angeles County, California","ACSSF","ca","140","00","0005076",,,,,"06","037",,,"239701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239701","Census Tract 2397.01",,,,4671,779,724,51,693,804,1620
"06037239702","Census Tract 2397.02, Los Angeles County, California","ACSSF","ca","140","00","0005077",,,,,"06","037",,,"239702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239702","Census Tract 2397.02",,,,4729,708,592,255,926,555,1693
"06037239801","Census Tract 2398.01, Los Angeles County, California","ACSSF","ca","140","00","0005078",,,,,"06","037",,,"239801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239801","Census Tract 2398.01",,,,3888,331,293,242,505,373,2144
"06037239802","Census Tract 2398.02, Los Angeles County, California","ACSSF","ca","140","00","0005079",,,,,"06","037",,,"239802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037239802","Census Tract 2398.02",,,,5625,738,166,535,724,1157,2305
"06037240010","Census Tract 2400.10, Los Angeles County, California","ACSSF","ca","140","00","0005080",,,,,"06","037",,,"240010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240010","Census Tract 2400.10",,,,4136,643,175,821,731,565,1201
"06037240020","Census Tract 2400.20, Los Angeles County, California","ACSSF","ca","140","00","0005081",,,,,"06","037",,,"240020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240020","Census Tract 2400.20",,,,5451,335,601,194,895,1229,2197
"06037240200","Census Tract 2402, Los Angeles County, California","ACSSF","ca","140","00","0005082",,,,,"06","037",,,"240200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240200","Census Tract 2402",,,,6191,621,549,829,791,580,2821
"06037240301","Census Tract 2403.01, Los Angeles County, California","ACSSF","ca","140","00","0005083",,,,,"06","037",,,"240301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240301","Census Tract 2403.01",,,,3023,566,330,558,229,69,1271
"06037240302","Census Tract 2403.02, Los Angeles County, California","ACSSF","ca","140","00","0005084",,,,,"06","037",,,"240302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240302","Census Tract 2403.02",,,,2917,266,501,70,233,328,1519
"06037240401","Census Tract 2404.01, Los Angeles County, California","ACSSF","ca","140","00","0005085",,,,,"06","037",,,"240401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240401","Census Tract 2404.01",,,,6032,372,260,981,1384,711,2324
"06037240402","Census Tract 2404.02, Los Angeles County, California","ACSSF","ca","140","00","0005086",,,,,"06","037",,,"240402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240402","Census Tract 2404.02",,,,3792,230,249,558,201,674,1880
"06037240500","Census Tract 2405, Los Angeles County, California","ACSSF","ca","140","00","0005087",,,,,"06","037",,,"240500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240500","Census Tract 2405",,,,6754,1070,583,822,609,1277,2393
"06037240600","Census Tract 2406, Los Angeles County, California","ACSSF","ca","140","00","0005088",,,,,"06","037",,,"240600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240600","Census Tract 2406",,,,5434,543,161,289,819,1038,2584
"06037240700","Census Tract 2407, Los Angeles County, California","ACSSF","ca","140","00","0005089",,,,,"06","037",,,"240700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240700","Census Tract 2407",,,,6640,493,499,84,1230,1033,3301
"06037240800","Census Tract 2408, Los Angeles County, California","ACSSF","ca","140","00","0005090",,,,,"06","037",,,"240800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240800","Census Tract 2408",,,,4482,353,380,674,638,299,2138
"06037240901","Census Tract 2409.01, Los Angeles County, California","ACSSF","ca","140","00","0005091",,,,,"06","037",,,"240901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240901","Census Tract 2409.01",,,,3169,265,193,58,513,401,1739
"06037240902","Census Tract 2409.02, Los Angeles County, California","ACSSF","ca","140","00","0005092",,,,,"06","037",,,"240902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037240902","Census Tract 2409.02",,,,3834,738,129,315,918,136,1598
"06037241001","Census Tract 2410.01, Los Angeles County, California","ACSSF","ca","140","00","0005093",,,,,"06","037",,,"241001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241001","Census Tract 2410.01",,,,4473,575,137,249,405,1014,2093
"06037241002","Census Tract 2410.02, Los Angeles County, California","ACSSF","ca","140","00","0005094",,,,,"06","037",,,"241002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241002","Census Tract 2410.02",,,,4092,718,204,87,49,745,2289
"06037241110","Census Tract 2411.10, Los Angeles County, California","ACSSF","ca","140","00","0005095",,,,,"06","037",,,"241110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241110","Census Tract 2411.10",,,,3753,170,143,214,1263,405,1558
"06037241120","Census Tract 2411.20, Los Angeles County, California","ACSSF","ca","140","00","0005096",,,,,"06","037",,,"241120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241120","Census Tract 2411.20",,,,4429,833,607,451,503,385,1650
"06037241201","Census Tract 2412.01, Los Angeles County, California","ACSSF","ca","140","00","0005097",,,,,"06","037",,,"241201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241201","Census Tract 2412.01",,,,3370,247,385,143,310,686,1599
"06037241202","Census Tract 2412.02, Los Angeles County, California","ACSSF","ca","140","00","0005098",,,,,"06","037",,,"241202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241202","Census Tract 2412.02",,,,5836,735,339,202,960,566,3034
"06037241300","Census Tract 2413, Los Angeles County, California","ACSSF","ca","140","00","0005099",,,,,"06","037",,,"241300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241300","Census Tract 2413",,,,2539,248,126,165,366,55,1579
"06037241400","Census Tract 2414, Los Angeles County, California","ACSSF","ca","140","00","0005100",,,,,"06","037",,,"241400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037241400","Census Tract 2414",,,,4082,255,300,171,370,610,2376
"06037242000","Census Tract 2420, Los Angeles County, California","ACSSF","ca","140","00","0005101",,,,,"06","037",,,"242000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242000","Census Tract 2420",,,,4144,227,129,735,896,632,1525
"06037242100","Census Tract 2421, Los Angeles County, California","ACSSF","ca","140","00","0005102",,,,,"06","037",,,"242100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242100","Census Tract 2421",,,,2648,694,628,283,485,271,287
"06037242201","Census Tract 2422.01, Los Angeles County, California","ACSSF","ca","140","00","0005103",,,,,"06","037",,,"242201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242201","Census Tract 2422.01",,,,3993,315,345,492,1034,570,1237
"06037242202","Census Tract 2422.02, Los Angeles County, California","ACSSF","ca","140","00","0005104",,,,,"06","037",,,"242202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242202","Census Tract 2422.02",,,,2862,453,154,668,258,323,1006
"06037242300","Census Tract 2423, Los Angeles County, California","ACSSF","ca","140","00","0005105",,,,,"06","037",,,"242300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242300","Census Tract 2423",,,,5018,664,387,547,524,1296,1600
"06037242600","Census Tract 2426, Los Angeles County, California","ACSSF","ca","140","00","0005106",,,,,"06","037",,,"242600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242600","Census Tract 2426",,,,4670,1247,636,201,1070,859,657
"06037242700","Census Tract 2427, Los Angeles County, California","ACSSF","ca","140","00","0005107",,,,,"06","037",,,"242700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037242700","Census Tract 2427",,,,5200,227,512,490,413,1519,2039
"06037243001","Census Tract 2430.01, Los Angeles County, California","ACSSF","ca","140","00","0005108",,,,,"06","037",,,"243001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037243001","Census Tract 2430.01",,,,3376,334,0,475,351,683,1533
"06037243002","Census Tract 2430.02, Los Angeles County, California","ACSSF","ca","140","00","0005109",,,,,"06","037",,,"243002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037243002","Census Tract 2430.02",,,,2756,153,124,11,603,660,1205
"06037243100","Census Tract 2431, Los Angeles County, California","ACSSF","ca","140","00","0005110",,,,,"06","037",,,"243100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037243100","Census Tract 2431",,,,5562,813,483,691,888,784,1903
"06037261102","Census Tract 2611.02, Los Angeles County, California","ACSSF","ca","140","00","0005111",,,,,"06","037",,,"261102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037261102","Census Tract 2611.02",,,,3490,176,14,55,82,151,3012
"06037261103","Census Tract 2611.03, Los Angeles County, California","ACSSF","ca","140","00","0005112",,,,,"06","037",,,"261103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037261103","Census Tract 2611.03",,,,1833,41,44,0,0,23,1725
"06037261104","Census Tract 2611.04, Los Angeles County, California","ACSSF","ca","140","00","0005113",,,,,"06","037",,,"261104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037261104","Census Tract 2611.04",,,,1560,113,0,0,21,17,1409
"06037261200","Census Tract 2612, Los Angeles County, California","ACSSF","ca","140","00","0005114",,,,,"06","037",,,"261200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037261200","Census Tract 2612",,,,3999,142,53,19,45,99,3641
"06037262100","Census Tract 2621, Los Angeles County, California","ACSSF","ca","140","00","0005115",,,,,"06","037",,,"262100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037262100","Census Tract 2621",,,,2303,85,17,43,0,45,2113
"06037262200","Census Tract 2622, Los Angeles County, California","ACSSF","ca","140","00","0005116",,,,,"06","037",,,"262200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037262200","Census Tract 2622",,,,4099,171,29,56,26,56,3761
"06037262301","Census Tract 2623.01, Los Angeles County, California","ACSSF","ca","140","00","0005117",,,,,"06","037",,,"262301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037262301","Census Tract 2623.01",,,,2098,146,26,18,5,40,1863
"06037262302","Census Tract 2623.02, Los Angeles County, California","ACSSF","ca","140","00","0005118",,,,,"06","037",,,"262302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037262302","Census Tract 2623.02",,,,2807,69,9,172,120,48,2389
