Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10003_001,SE_A10002B_001,SE_A10002B_002,SE_A10002B_003,SE_A10002B_004,SE_A10002B_005,SE_A10002B_006,SE_A10002B_007,SE_A10002B_008,ACS21_5yr_B25009001,ACS21_5yr_B25009002,ACS21_5yr_B25009003,ACS21_5yr_B25009004,ACS21_5yr_B25009005,ACS21_5yr_B25009006,ACS21_5yr_B25009007,ACS21_5yr_B25009008,ACS21_5yr_B25009009,ACS21_5yr_B25009010,ACS21_5yr_B25009011,ACS21_5yr_B25009012,ACS21_5yr_B25009013,ACS21_5yr_B25009014,ACS21_5yr_B25009015,ACS21_5yr_B25009016,ACS21_5yr_B25009017,ACS21_5yr_B25009001s,ACS21_5yr_B25009002s,ACS21_5yr_B25009003s,ACS21_5yr_B25009004s,ACS21_5yr_B25009005s,ACS21_5yr_B25009006s,ACS21_5yr_B25009007s,ACS21_5yr_B25009008s,ACS21_5yr_B25009009s,ACS21_5yr_B25009010s,ACS21_5yr_B25009011s,ACS21_5yr_B25009012s,ACS21_5yr_B25009013s,ACS21_5yr_B25009014s,ACS21_5yr_B25009015s,ACS21_5yr_B25009016s,ACS21_5yr_B25009017s,ACS21_5yr_B19019001,ACS21_5yr_B19019002,ACS21_5yr_B19019003,ACS21_5yr_B19019004,ACS21_5yr_B19019005,ACS21_5yr_B19019006,ACS21_5yr_B19019007,ACS21_5yr_B19019008,ACS21_5yr_B19019001s,ACS21_5yr_B19019002s,ACS21_5yr_B19019003s,ACS21_5yr_B19019004s,ACS21_5yr_B19019005s,ACS21_5yr_B19019006s,ACS21_5yr_B19019007s,ACS21_5yr_B19019008s,ACS21_5yr_B25010001,ACS21_5yr_B25010002,ACS21_5yr_B25010003,ACS21_5yr_B25010001s,ACS21_5yr_B25010002s,ACS21_5yr_B25010003s
"06037224320","Census Tract 2243.20, Los Angeles County, California","ACSSF","ca","140","00","0004966",,,,,"06","037",,,"224320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037224320","Census Tract 2243.20",,,,2.77,1082,320,272,147,246,24,56,17,1129,47,15,11,12,0,0,9,0,1082,320,272,147,246,24,56,17,111.5152,24.24242,13.33333,10.30303,10.90909,7.878788,7.878788,11.51515,7.878788,116.3636,72.12122,89.69697,41.21212,106.6667,17.57576,32.12121,18.78788,,10793,,40511,,,122552,,,695.757575757576,,15964.8484848485,,,43449.696969697,,2.77,2.85,2.76,0.2787879,1.060606,0.2848485
"06037224410","Census Tract 2244.10, Los Angeles County, California","ACSSF","ca","140","00","0004967",,,,,"06","037",,,"224410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037224410","Census Tract 2244.10",,,,2.64,868,285,281,123,28,57,70,24,1075,207,137,33,2,15,7,13,0,868,285,281,123,28,57,70,24,113.3333,77.57576,69.09091,22.42424,1.818182,13.93939,6.666667,11.51515,7.878788,92.72727,80.60606,64.84849,41.81818,21.21212,36.36364,35.15152,18.18182,31125,14115,28654,80417,44531,125484,42750,,4152.12121212121,5901.81818181818,6808.48484848485,10767.8787878788,14372.1212121212,74518.7878787879,14536.9696969697,,2.64,2.06,2.78,0.2606061,0.4545455,0.3090909
"06037224420","Census Tract 2244.20, Los Angeles County, California","ACSSF","ca","140","00","0004968",,,,,"06","037",,,"224420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037224420","Census Tract 2244.20",,,,2.69,824,238,293,100,115,61,10,7,888,64,19,0,10,15,7,13,0,824,238,293,100,115,61,10,7,98.78788,20.60606,13.33333,7.878788,7.272727,11.51515,6.060606,10.90909,7.878788,105.4545,74.54546,74.54546,30.90909,37.57576,24.84848,9.090909,6.060606,23693,12180,25117,37045,,56667,,,1773.93939393939,2370.30303030303,1740,19156.3636363636,,29773.9393939394,,,2.69,3.94,2.59,0.1818182,0.8727273,0.1878788
"06037224600","Census Tract 2246, Los Angeles County, California","ACSSF","ca","140","00","0004969",,,,,"06","037",,,"224600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037224600","Census Tract 2246",,,,4.19,669,75,167,107,58,149,61,52,794,125,0,23,24,19,12,5,42,669,75,167,107,58,149,61,52,38.78788,27.27273,7.878788,12.12121,15.15152,13.33333,8.484848,4.848485,16.36364,42.42424,23.0303,33.93939,32.72727,24.24242,36.36364,17.57576,20,49375,,48958,44271,68603,49896,42262,70909,5662.42424242424,,13492.7272727273,18384.8484848485,15662.4242424242,9661.21212121212,11901.2121212121,31818.7878787879,4.19,5.68,3.91,0.2363636,0.830303,0.2242424
"06037224701","Census Tract 2247.01, Los Angeles County, California","ACSSF","ca","140","00","0004970",,,,,"06","037",,,"224701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037224701","Census Tract 2247.01",,,,2.92,260,70,57,61,51,11,10,0,271,11,7,0,4,0,0,0,0,260,70,57,61,51,11,10,0,24.84848,7.272727,6.666667,7.878788,3.636364,7.878788,7.878788,7.878788,7.878788,25.45455,19.39394,16.36364,19.39394,13.33333,7.272727,9.090909,7.878788,35446,,,35625,,,,,7933.93939393939,,,17775.1515151515,,,,,2.92,2.09,2.95,0.2121212,0.969697,0.2181818
"06037224702","Census Tract 2247.02, Los Angeles County, California","ACSSF","ca","140","00","0004971",,,,,"06","037",,,"224702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037224702","Census Tract 2247.02",,,,2.28,691,286,188,62,155,0,0,0,691,0,0,0,0,0,0,0,0,691,286,188,62,155,0,0,0,61.21212,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,61.21212,52.12121,40,22.42424,23.0303,7.878788,7.878788,7.878788,10783,8382,,,,,,,969.69696969697,4149.69696969697,,,,,,,2.28,,2.28,0.1272727,,0.1272727
"06037226001","Census Tract 2260.01, Los Angeles County, California","ACSSF","ca","140","00","0004972",,,,,"06","037",,,"226001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037226001","Census Tract 2260.01",,,,3.76,513,63,41,83,169,91,9,57,601,88,15,73,0,0,0,0,0,513,63,41,83,169,91,9,57,60,34.54546,10.30303,31.51515,7.878788,7.878788,7.878788,7.878788,7.878788,69.69697,21.81818,20.60606,36.9697,68.48485,39.39394,8.484848,24.84848,32344,22500,,30117,26165,,,105759,6510.30303030303,10827.8787878788,,2071.51515151515,4179.39393939394,,,45490.9090909091,3.76,1.91,4.08,0.2363636,0.1272727,0.2121212
"06037226002","Census Tract 2260.02, Los Angeles County, California","ACSSF","ca","140","00","0004973",,,,,"06","037",,,"226002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037226002","Census Tract 2260.02",,,,1.62,1068,738,214,14,82,20,0,0,1177,109,56,41,4,0,8,0,0,1068,738,214,14,82,20,0,0,75.15151,25.45455,20.60606,17.57576,5.454545,7.878788,6.060606,7.878788,7.878788,81.21212,67.27273,39.39394,12.72727,56.36364,15.15152,7.878788,7.878788,38578,30729,110795,,,,,,4738.18181818182,5022.42424242424,16917.5757575758,,,,,,1.62,1.73,1.61,0.1575758,0.2484848,0.1757576
"06037226410","Census Tract 2264.10, Los Angeles County, California","ACSSF","ca","140","00","0004974",,,,,"06","037",,,"226410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037226410","Census Tract 2264.10",,,,4.15,757,69,92,162,180,92,105,57,864,107,0,26,20,45,12,0,4,757,69,92,162,180,92,105,57,43.0303,27.87879,7.878788,14.54545,10.90909,18.78788,12.12121,7.878788,3.636364,49.69697,23.63636,30.90909,36.9697,43.0303,26.66667,32.72727,21.21212,38955,11629,31250,43103,45063,46667,49479,80673,3008.48484848485,1730.90909090909,9824.84848484849,6875.75757575758,12504.2424242424,25699.3939393939,13772.1212121212,40172.1212121212,4.15,3.87,4.19,0.2121212,0.3515151,0.2424242
"06037226420","Census Tract 2264.20, Los Angeles County, California","ACSSF","ca","140","00","0004975",,,,,"06","037",,,"226420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037226420","Census Tract 2264.20",,,,4.04,1098,221,233,171,53,238,84,98,1357,259,0,34,29,57,50,57,32,1098,221,233,171,53,238,84,98,93.33334,43.63636,11.51515,18.78788,20,29.69697,21.81818,31.51515,16.9697,104.2424,67.27273,65.45454,45.45454,26.06061,51.51515,35.75758,56.36364,35893,,24013,55500,49250,31354,80114,90870,8124.24242424242,,6152.12121212121,5710.90909090909,23413.9393939394,3002.42424242424,17637.5757575758,27178.7878787879,4.04,5.34,3.74,0.3151515,0.539394,0.3454545
"06037226701","Census Tract 2267.01, Los Angeles County, California","ACSSF","ca","140","00","0004976",,,,,"06","037",,,"226701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037226701","Census Tract 2267.01",,,,4.86,367,16,12,86,197,10,46,0,641,274,0,8,32,76,38,0,120,367,16,12,86,197,10,46,0,31.51515,50.30303,7.878788,9.090909,21.81818,48.48485,33.33333,7.878788,52.12121,59.39394,16.36364,12.12121,46.06061,59.39394,11.51515,25.45455,7.878788,80977,,,70658,45903,,146389,121792,6772.72727272727,,,36377.5757575758,18793.3333333333,,35207.8787878788,66225.4545454545,4.86,5.85,4.12,0.3090909,0.6424242,0.3030303
"06037226702","Census Tract 2267.02, Los Angeles County, California","ACSSF","ca","140","00","0004977",,,,,"06","037",,,"226702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037226702","Census Tract 2267.02",,,,4.82,547,83,64,45,149,66,98,42,900,353,0,84,0,59,137,39,34,547,83,64,45,149,66,98,42,103.0303,110.303,7.878788,38.18182,7.878788,45.45454,92.12122,36.36364,26.06061,60,39.39394,38.78788,33.33333,64.84849,37.57576,34.54546,28.48485,42353,15865,24531,,57772,105764,57532,111900,11535.7575757576,1293.93939393939,3987.27272727273,,11573.3333333333,42951.5151515152,21732.1212121212,15552.7272727273,4.82,4.9,4.78,0.3939394,0.569697,0.5454546
"06037227010","Census Tract 2270.10, Los Angeles County, California","ACSSF","ca","140","00","0004978",,,,,"06","037",,,"227010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037227010","Census Tract 2270.10",,,,4.74,913,37,77,251,160,224,80,84,1077,164,0,0,85,5,7,11,56,913,37,77,251,160,224,80,84,133.3333,41.21212,11.51515,11.51515,28.48485,7.272727,7.878788,10.90909,27.87879,137.5758,26.06061,36.36364,129.697,73.33334,58.78788,41.21212,32.12121,46250,,57563,45346,33962,44828,70446,77917,1849.69696969697,,4937.57575757576,10054.5454545455,5553.93939393939,4600,40186.6666666667,15740,4.74,6.41,4.44,0.3090909,0.8121212,0.3030303
"06037227020","Census Tract 2270.20, Los Angeles County, California","ACSSF","ca","140","00","0004979",,,,,"06","037",,,"227020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037227020","Census Tract 2270.20",,,,4.84,568,0,99,91,110,140,42,86,782,214,22,23,42,34,16,50,27,568,0,99,91,110,140,42,86,61.81818,39.39394,20,15.15152,17.57576,15.15152,10.90909,20.60606,14.54545,64.84849,7.878788,38.78788,23.63636,38.18182,33.93939,17.57576,48.48485,55909,,,49063,58571,48750,81429,,4220.60606060606,,,2864.84848484849,11530.9090909091,20858.1818181818,6307.27272727273,,4.84,5.08,4.74,0.3333333,0.6242424,0.3939394
"06037228100","Census Tract 2281, Los Angeles County, California","ACSSF","ca","140","00","0004980",,,,,"06","037",,,"228100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228100","Census Tract 2281",,,,4.74,669,21,24,105,166,193,104,56,1221,552,126,75,64,140,49,0,98,669,21,24,105,166,193,104,56,143.0303,140.6061,116.9697,43.0303,54.54546,63.63636,33.93939,11.51515,38.78788,88.48485,19.39394,16.36364,46.06061,60.60606,56.9697,64.84849,28.48485,50739,,65306,,85233,26638,150437,104632,15606.0606060606,,8985.45454545455,,7369.69696969697,10238.7878787879,74076.9696969697,47889.696969697,4.74,4.3,5.1,0.4424242,0.8727273,0.3212121
"06037228210","Census Tract 2282.10, Los Angeles County, California","ACSSF","ca","140","00","0004981",,,,,"06","037",,,"228210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228210","Census Tract 2282.10",,,,4.3,742,148,178,120,53,144,45,54,1022,280,5,21,23,40,73,72,46,742,148,178,120,53,144,45,54,67.87878,41.21212,5.454545,12.12121,16.36364,19.39394,28.48485,28.48485,20.60606,72.72727,33.33333,50.30303,30.90909,18.18182,50.30303,20,24.24242,40263,,22188,51319,74271,65091,,74545,8251.51515151515,,4289.09090909091,8103.0303030303,7575.75757575758,7467.27272727273,,16940,4.3,5.58,3.82,0.2666667,0.3878788,0.3151515
"06037228220","Census Tract 2282.20, Los Angeles County, California","ACSSF","ca","140","00","0004982",,,,,"06","037",,,"228220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228220","Census Tract 2282.20",,,,4.89,662,114,71,100,109,139,89,40,966,304,0,18,69,40,46,50,81,662,114,71,100,109,139,89,40,64.24242,39.39394,7.878788,10.30303,24.84848,15.15152,22.42424,26.66667,27.87879,69.09091,37.57576,26.06061,30.90909,40.60606,45.45454,34.54546,18.78788,51402,19151,32250,82656,39625,73750,50750,78125,3989.09090909091,1688.48484848485,11089.0909090909,3584.84848484849,18224.8484848485,33136.9696969697,23304.2424242424,16844.8484848485,4.89,6.01,4.38,0.2727273,0.4848485,0.3212121
"06037228310","Census Tract 2283.10, Los Angeles County, California","ACSSF","ca","140","00","0004983",,,,,"06","037",,,"228310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228310","Census Tract 2283.10",,,,4.27,803,127,102,151,198,94,54,77,1051,248,6,41,62,59,0,15,65,803,127,102,151,198,94,54,77,55.75758,44.84848,6.060606,15.75758,30.90909,24.24242,7.878788,9.69697,24.84848,47.87879,33.33333,29.69697,33.93939,41.21212,31.51515,23.63636,30.90909,41081,18977,32019,57031,36815,,48839,94375,2486.06060606061,5608.48484848485,5520.60606060606,11906.6666666667,4732.72727272727,,20657.5757575758,15932.7272727273,4.27,5.46,3.9,0.230303,0.6484848,0.2363636
"06037228320","Census Tract 2283.20, Los Angeles County, California","ACSSF","ca","140","00","0004984",,,,,"06","037",,,"228320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228320","Census Tract 2283.20",,,,4.44,580,91,21,72,187,72,44,93,727,147,10,38,15,36,6,9,33,580,91,21,72,187,72,44,93,70.30303,39.39394,7.878788,20,10.90909,19.39394,7.878788,9.69697,15.15152,78.78788,33.93939,10.30303,33.93939,60,27.87879,20.60606,31.51515,46467,29659,46776,,54438,,103854,78365,3003.0303030303,4303.63636363636,1507.87878787879,,6054.54545454546,,52786.0606060606,12769.696969697,4.44,4.49,4.43,0.2909091,0.4787879,0.3575757
"06037228410","Census Tract 2284.10, Los Angeles County, California","ACSSF","ca","140","00","0004985",,,,,"06","037",,,"228410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228410","Census Tract 2284.10",,,,4.63,593,30,118,104,153,82,82,24,732,139,5,26,2,24,21,7,54,593,30,118,104,153,82,82,24,64.84849,37.57576,5.454545,12.12121,4.242424,16.36364,17.57576,7.272727,24.24242,75.75758,14.54545,35.75758,40,66.06061,23.0303,25.45455,14.54545,44571,,43649,58519,43866,38977,,118534,4817.57575757576,,10694.5454545455,11798.1818181818,9955.15151515152,13460,,4042.42424242424,4.63,6.32,4.23,0.230303,0.8787879,0.2666667
"06037228420","Census Tract 2284.20, Los Angeles County, California","ACSSF","ca","140","00","0004986",,,,,"06","037",,,"228420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228420","Census Tract 2284.20",,,,4.69,503,65,40,85,119,140,2,52,672,169,3,7,37,17,14,35,56,503,65,40,85,119,140,2,52,49.69697,41.21212,4.848485,6.060606,19.39394,10.30303,9.090909,22.42424,33.93939,44.24242,26.66667,19.39394,32.72727,32.72727,41.81818,4.848485,19.39394,68125,,75156,39643,75208,69911,91587,143824,15680.6060606061,,26172.7272727273,8065.45454545455,41938.1818181818,9543.0303030303,13668.4848484849,6952.72727272727,4.69,5.76,4.34,0.3030303,0.5636364,0.3575757
"06037228500","Census Tract 2285, Los Angeles County, California","ACSSF","ca","140","00","0004987",,,,,"06","037",,,"228500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228500","Census Tract 2285",,,,4.24,812,114,126,67,204,131,16,154,1137,325,19,79,89,39,77,22,0,812,114,126,67,204,131,16,154,93.33334,53.93939,18.18182,34.54546,39.39394,26.66667,38.78788,13.93939,7.878788,97.57576,41.21212,46.66667,28.48485,57.57576,50.30303,15.15152,87.87878,36518,15795,26179,40446,55956,83942,,21607,9767.87878787879,2887.87878787879,9822.42424242424,10089.696969697,22890.9090909091,5923.63636363636,,4881.81818181818,4.24,3.78,4.42,0.3818182,0.4424242,0.4909091
"06037228600","Census Tract 2286, Los Angeles County, California","ACSSF","ca","140","00","0004988",,,,,"06","037",,,"228600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228600","Census Tract 2286",,,,4.71,840,0,100,138,255,129,89,129,1107,267,0,58,66,78,10,0,55,840,0,100,138,255,129,89,129,96.36364,54.54546,11.51515,32.12121,29.09091,35.15152,9.69697,11.51515,28.48485,100.6061,11.51515,37.57576,43.63636,52.12121,52.72727,38.78788,83.63636,42841,,69286,39000,38580,38698,,110982,16649.696969697,,15295.1515151515,9772.12121212121,20338.1818181818,9811.51515151515,,15223.6363636364,4.71,4.84,4.67,0.2060606,0.6909091,0.2545455
"06037228710","Census Tract 2287.10, Los Angeles County, California","ACSSF","ca","140","00","0004989",,,,,"06","037",,,"228710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228710","Census Tract 2287.10",,,,4.14,742,121,98,93,123,183,71,53,1000,258,46,14,48,72,45,26,7,742,121,98,93,123,183,71,53,73.93939,46.06061,31.51515,9.090909,23.63636,28.48485,23.63636,15.15152,7.272727,78.18182,40,43.63636,33.93939,39.39394,52.12121,38.18182,27.87879,43077,25341,,80809,42083,80833,,,8167.27272727273,6293.33333333333,,20986.0606060606,7707.27272727273,32999.3939393939,,,4.14,4.05,4.17,0.2666667,0.4969697,0.3151515
"06037228720","Census Tract 2287.20, Los Angeles County, California","ACSSF","ca","140","00","0004990",,,,,"06","037",,,"228720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228720","Census Tract 2287.20",,,,4.39,792,87,142,161,114,96,69,123,1139,347,6,54,63,82,70,45,27,792,87,142,161,114,96,69,123,87.87878,40.60606,4.848485,21.81818,24.84848,22.42424,30.90909,18.78788,13.93939,95.75758,26.06061,76.36364,39.39394,38.18182,26.06061,27.27273,30.90909,53093,,52821,39605,78571,78214,,91591,6816.9696969697,,18104.8484848485,4587.87878787879,32536.9696969697,13136.9696969697,,20947.2727272727,4.39,4.67,4.26,0.2484848,0.2787879,0.3212121
"06037228800","Census Tract 2288, Los Angeles County, California","ACSSF","ca","140","00","0004991",,,,,"06","037",,,"228800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228800","Census Tract 2288",,,,4.37,745,59,135,189,118,47,117,80,1245,500,35,17,70,191,123,45,19,745,59,135,189,118,47,117,80,111.5152,101.8182,24.24242,12.72727,30.30303,91.51515,43.0303,28.48485,15.75758,87.27273,33.33333,50.30303,53.33333,44.24242,24.84848,51.51515,36.9697,50764,,29800,46713,85568,55500,37727,99076,5412.12121212121,,7589.69696969697,9245.45454545455,47072.7272727273,2764.24242424242,15074.5454545455,15424.8484848485,4.37,4.51,4.27,0.2424242,0.3757576,0.3454545
"06037228900","Census Tract 2289, Los Angeles County, California","ACSSF","ca","140","00","0004992",,,,,"06","037",,,"228900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037228900","Census Tract 2289",,,,3.9,669,125,174,133,103,62,27,45,789,120,0,0,0,55,4,12,49,669,125,174,133,103,62,27,45,72.12122,41.21212,7.878788,7.878788,7.878788,29.09091,4.242424,11.51515,29.09091,64.24242,49.69697,60,46.66667,33.93939,24.84848,15.75758,20.60606,32168,,,32702,,80147,,83000,2864.84848484849,,,5676.9696969697,,31308.4848484849,,46740,3.9,5.92,3.53,0.3090909,0.6666667,0.3151515
"06037229100","Census Tract 2291, Los Angeles County, California","ACSSF","ca","140","00","0004993",,,,,"06","037",,,"229100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037229100","Census Tract 2291",,,,4.39,621,56,75,61,91,137,116,85,1101,480,148,41,94,23,83,31,60,621,56,75,61,91,137,116,85,100.6061,103.0303,74.54546,20,61.81818,12.72727,35.75758,18.18182,17.57576,53.33333,24.24242,30.30303,18.18182,33.33333,37.57576,40,29.69697,54350,31500,29000,137848,,65294,79943,68523,8566.66666666667,11069.696969697,6281.81818181818,40307.8787878788,,17754.5454545455,27718.7878787879,21119.3939393939,4.39,3.65,4.95,0.3454545,0.5818182,0.3272727
"06037229200","Census Tract 2292, Los Angeles County, California","ACSSF","ca","140","00","0004994",,,,,"06","037",,,"229200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037229200","Census Tract 2292",,,,3.92,995,272,98,107,150,123,94,151,1205,210,27,53,29,53,48,0,0,995,272,98,107,150,123,94,151,68.48485,58.18182,16.9697,35.75758,24.84848,29.09091,32.12121,7.878788,7.878788,83.63636,54.54546,38.18182,46.06061,46.66667,51.51515,51.51515,74.54546,49019,17292,,33611,46615,92533,,73380,6639.39393939394,9029.09090909091,,15466.6666666667,15772.7272727273,21384.2424242424,,12378.1818181818,3.92,3.36,4.04,0.3151515,0.4242424,0.3818182
"06037229300","Census Tract 2293, Los Angeles County, California","ACSSF","ca","140","00","0004995",,,,,"06","037",,,"229300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037229300","Census Tract 2293",,,,4.16,961,140,152,110,210,187,54,108,1362,401,45,72,47,43,127,32,35,961,140,152,110,210,187,54,108,117.5758,67.27273,23.63636,30.30303,24.24242,28.48485,53.93939,20,20.60606,120,78.78788,53.33333,37.57576,73.93939,66.06061,29.69697,36.9697,50069,24059,51061,38644,61419,,,,7306.66666666667,2921.21212121212,20147.8787878788,4309.09090909091,7912.12121212121,,,,4.16,4.24,4.13,0.2969697,0.3757576,0.3818182
"06037229410","Census Tract 2294.10, Los Angeles County, California","ACSSF","ca","140","00","0004996",,,,,"06","037",,,"229410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037229410","Census Tract 2294.10",,,,4.5,671,90,114,143,83,64,72,105,878,207,15,43,15,6,11,39,78,671,90,114,143,83,64,72,105,75.15151,46.06061,9.090909,21.21212,9.69697,6.666667,10.30303,23.63636,30.90909,84.84849,41.81818,36.36364,35.15152,29.69697,24.84848,32.72727,78.18182,52012,,20625,46111,,57604,93239,84676,4927.87878787879,,10380.6060606061,2622.42424242424,,15832.1212121212,43467.8787878788,40214.5454545455,4.5,5.37,4.23,0.4848485,0.5757576,0.6363636
"06037229420","Census Tract 2294.20, Los Angeles County, California","ACSSF","ca","140","00","0004997",,,,,"06","037",,,"229420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037229420","Census Tract 2294.20",,,,4.13,727,129,81,166,120,106,67,58,1029,302,56,27,66,51,9,66,27,727,129,81,166,120,106,67,58,43.63636,49.09091,18.78788,14.54545,33.33333,17.57576,9.090909,23.63636,15.75758,61.21212,32.72727,27.27273,45.45454,36.9697,41.21212,27.87879,23.0303,48939,21414,,55698,50221,69583,49875,62063,4419.39393939394,4389.69696969697,,5631.51515151515,17023.0303030303,28875.7575757576,16613.9393939394,34613.9393939394,4.13,4.44,4,0.2242424,0.4848485,0.2787879
"06037231100","Census Tract 2311, Los Angeles County, California","ACSSF","ca","140","00","0004998",,,,,"06","037",,,"231100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037231100","Census Tract 2311",,,,3.91,610,83,99,127,124,48,68,61,690,80,14,26,29,0,0,0,11,610,83,99,127,124,48,68,61,56.9697,22.42424,12.72727,14.54545,14.54545,7.878788,7.878788,7.878788,9.090909,68.48485,26.06061,35.75758,43.63636,42.42424,21.81818,29.69697,36.9697,36917,22250,21458,49792,47917,61957,34052,,8300.60606060606,3898.78787878788,3850.30303030303,10293.3333333333,15381.2121212121,1300,12226.6666666667,,3.91,3.64,3.94,0.3030303,1.018182,0.3151515
"06037231210","Census Tract 2312.10, Los Angeles County, California","ACSSF","ca","140","00","0004999",,,,,"06","037",,,"231210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037231210","Census Tract 2312.10",,,,3.74,1025,196,187,224,138,199,19,62,1160,135,25,7,12,34,17,0,40,1025,196,187,224,138,199,19,62,83.63636,39.39394,17.57576,8.484848,11.51515,29.09091,14.54545,7.878788,29.69697,86.06061,60.60606,58.78788,69.69697,63.0303,63.0303,12.72727,42.42424,38767,11583,24700,55872,39130,,,,4992.72727272727,6366.06060606061,10195.7575757576,18939.3939393939,11089.696969697,,,,3.74,5.3,3.54,0.2969697,1.284848,0.2909091
"06037231220","Census Tract 2312.20, Los Angeles County, California","ACSSF","ca","140","00","0005000",,,,,"06","037",,,"231220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037231220","Census Tract 2312.20",,,,3.26,1285,466,269,52,202,190,76,30,1437,152,0,0,28,54,0,47,23,1285,466,269,52,202,190,76,30,108.4848,40.60606,7.878788,7.878788,24.84848,29.09091,7.878788,27.27273,16.9697,115.7576,101.8182,76.36364,28.48485,53.33333,76.9697,41.81818,17.57576,32191,16729,38567,71300,,55813,94028,117813,5869.09090909091,2524.84848484849,12285.4545454545,40084.8484848485,,19469.0909090909,28627.8787878788,40578.1818181818,3.26,5.43,3,0.2363636,0.7393939,0.2727273
"06037231301","Census Tract 2313.01, Los Angeles County, California","ACSSF","ca","140","00","0005001",,,,,"06","037",,,"231301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037231301","Census Tract 2313.01",,,,3.09,589,112,109,199,125,0,44,0,836,247,26,14,96,80,23,0,8,589,112,109,199,125,0,44,0,96.36364,90.30303,20,13.93939,86.66666,35.75758,18.78788,7.878788,7.272727,53.93939,40.60606,47.87879,49.69697,49.09091,7.878788,46.06061,7.878788,49268,,31597,50664,54313,,,,6103.0303030303,,16518.1818181818,8808.48484848485,30874.5454545455,,,,3.09,3.12,3.08,0.2787879,0.5818182,0.3151515
